Timestamp,Person1_ID,Person2_ID
2026-04-22 17:12:47,0,1
2026-04-22 17:12:48,0,1
2026-04-22 17:12:49,0,1
2026-04-22 17:12:50,0,1
2026-04-22 17:12:51,0,1
2026-04-22 17:12:52,0,1
2026-04-22 17:13:04,0,1
2026-04-22 17:13:05,0,1
2026-04-22 17:13:06,0,1
2026-04-22 17:13:07,0,1
2026-04-22 17:13:08,0,1
2026-04-22 17:13:09,0,1
2026-04-22 17:13:10,0,1
2026-04-22 17:13:11,0,1
2026-04-22 17:13:15,0,1
2026-04-22 17:13:16,0,1
2026-04-22 17:13:17,0,1
